date,tvl
2022-08-21 00:00:00,6728822042
2022-08-22 00:00:00,6454330826
2022-08-23 00:00:00,6452630953
2022-08-24 00:00:00,6504348846
2022-08-25 00:00:00,6565765255
2022-08-26 00:00:00,6597821126
2022-08-27 00:00:00,6230746167
2022-08-28 00:00:00,6204390548
2022-08-29 00:00:00,5999341295
2022-08-30 00:00:00,6099176766
2022-08-31 00:00:00,6103020981
2022-09-01 00:00:00,6194013675
2022-09-02 00:00:00,6259818440
2022-09-03 00:00:00,6358800448
2022-09-04 00:00:00,6339134179
2022-09-05 00:00:00,6386474234
2022-09-06 00:00:00,6514890625
2022-09-07 00:00:00,6122152796
2022-09-08 00:00:00,6353673616
2022-09-09 00:00:00,6349240554
2022-09-10 00:00:00,6585300518
2022-09-11 00:00:00,6676971655
2022-09-12 00:00:00,6639290981
2022-09-13 00:00:00,6529664143
2022-09-14 00:00:00,6203142883
2022-09-15 00:00:00,6115955167
2022-09-16 00:00:00,5822454775
2022-09-17 00:00:00,5747169645
2022-09-18 00:00:00,5773514709
2022-09-19 00:00:00,5521720944
2022-09-20 00:00:00,5543648495
2022-09-21 00:00:00,5546298540
2022-09-22 00:00:00,5366885181
2022-09-23 00:00:00,5596574186
2022-09-24 00:00:00,5595095343
2022-09-25 00:00:00,5589601922
2022-09-26 00:00:00,5557164892
2022-09-27 00:00:00,5528670838
2022-09-28 00:00:00,5565410087
2022-09-29 00:00:00,5606851494
2022-09-30 00:00:00,5579484486
2022-10-01 00:00:00,5537321578
2022-10-02 00:00:00,5507139128
2022-10-03 00:00:00,5447736819
2022-10-04 00:00:00,5470172735
2022-10-05 00:00:00,5567514094
2022-10-06 00:00:00,5586055485
2022-10-07 00:00:00,5575189355
2022-10-08 00:00:00,5507032311
2022-10-09 00:00:00,5463092888
2022-10-10 00:00:00,5479195003
2022-10-11 00:00:00,5389666603
2022-10-12 00:00:00,5383495973
2022-10-13 00:00:00,5273353111
2022-10-14 00:00:00,5103182727
2022-10-15 00:00:00,5093848380
2022-10-16 00:00:00,5190911252
2022-10-17 00:00:00,5244057774
2022-10-18 00:00:00,5196773102
2022-10-19 00:00:00,5131280309
2022-10-20 00:00:00,5036158680
2022-10-21 00:00:00,4968109057
2022-10-22 00:00:00,4912103894
2022-10-23 00:00:00,4907784930
2022-10-24 00:00:00,5039477006
2022-10-25 00:00:00,4977766917
2022-10-26 00:00:00,5246766529
2022-10-27 00:00:00,5429932632
2022-10-28 00:00:00,5351214945
2022-10-29 00:00:00,5416597012
2022-10-30 00:00:00,5602724370
2022-10-31 00:00:00,5539178625
2022-11-01 00:00:00,5423492513
2022-11-02 00:00:00,5434018875
2022-11-03 00:00:00,5319047237
2022-11-04 00:00:00,5296846653
2022-11-05 00:00:00,5522424226
2022-11-06 00:00:00,5480042777
2022-11-07 00:00:00,5322672671
2022-11-08 00:00:00,5403612614
2022-11-09 00:00:00,4720190266
2022-11-10 00:00:00,4180011297
2022-11-11 00:00:00,4714779640
2022-11-12 00:00:00,4668599094
2022-11-13 00:00:00,4619997372
2022-11-14 00:00:00,4620084517
2022-11-15 00:00:00,4422573690
2022-11-16 00:00:00,4360960737
2022-11-17 00:00:00,4308137383
2022-11-18 00:00:00,4271479321
2022-11-19 00:00:00,4240443756
