date,tvl
2023-08-19 00:00:00,686374236
2023-08-20 00:00:00,686253777
2023-08-21 00:00:00,683397614
2023-08-22 00:00:00,676891739
2023-08-23 00:00:00,675045185
2023-08-24 00:00:00,692927965
2023-08-25 00:00:00,699155191
2023-08-26 00:00:00,697533125
2023-08-27 00:00:00,692340336
2023-08-28 00:00:00,697668758
2023-08-29 00:00:00,703002970
2023-08-30 00:00:00,738652292
2023-08-31 00:00:00,723722284
2023-09-01 00:00:00,708512840
2023-09-02 00:00:00,707809182
2023-09-03 00:00:00,707438112
2023-09-04 00:00:00,709893681
2023-09-05 00:00:00,705836577
2023-09-06 00:00:00,708535980
2023-09-07 00:00:00,716776115
2023-09-08 00:00:00,729046346
2023-09-09 00:00:00,716816612
2023-09-10 00:00:00,714647217
2023-09-11 00:00:00,711057999
2023-09-12 00:00:00,692129116
2023-09-13 00:00:00,716236219
2023-09-14 00:00:00,722530235
2023-09-15 00:00:00,731961300
2023-09-16 00:00:00,742608878
2023-09-17 00:00:00,738234942
2023-09-18 00:00:00,737439611
2023-09-19 00:00:00,748823313
2023-09-20 00:00:00,759536486
2023-09-21 00:00:00,759019675
2023-09-22 00:00:00,755031848
2023-09-23 00:00:00,753482800
2023-09-24 00:00:00,754539700
2023-09-25 00:00:00,749072880
2023-09-26 00:00:00,757286912
2023-09-27 00:00:00,750537593
2023-09-28 00:00:00,758535756
2023-09-29 00:00:00,787626817
2023-09-30 00:00:00,784950625
2023-10-01 00:00:00,789418330
2023-10-02 00:00:00,811450708
2023-10-03 00:00:00,802564138
2023-10-04 00:00:00,810471512
2023-10-05 00:00:00,815128609
2023-10-06 00:00:00,810256720
2023-10-07 00:00:00,823351206
2023-10-08 00:00:00,825277292
2023-10-09 00:00:00,826818923
2023-10-10 00:00:00,814085556
2023-10-11 00:00:00,815912525
2023-10-12 00:00:00,810166291
2023-10-13 00:00:00,752249544
2023-10-14 00:00:00,762843043
2023-10-15 00:00:00,767690673
2023-10-16 00:00:00,765311027
2023-10-17 00:00:00,799087545
2023-10-18 00:00:00,788198463
2023-10-19 00:00:00,778874365
2023-10-20 00:00:00,784887074
2023-10-21 00:00:00,815523182
2023-10-22 00:00:00,845432628
2023-10-23 00:00:00,870476469
2023-10-24 00:00:00,941922741
2023-10-25 00:00:00,937737909
2023-10-26 00:00:00,961981419
2023-10-27 00:00:00,973258256
2023-10-28 00:00:00,977481777
2023-10-29 00:00:00,980439001
2023-10-30 00:00:00,1003369615
2023-10-31 00:00:00,1009101306
2023-11-01 00:00:00,1002355064
2023-11-02 00:00:00,1031279789
2023-11-03 00:00:00,1008814256
2023-11-04 00:00:00,1007402551
2023-11-05 00:00:00,1019930475
2023-11-06 00:00:00,1013862515
2023-11-07 00:00:00,1014489962
2023-11-08 00:00:00,1013352711
2023-11-09 00:00:00,1022967106
2023-11-10 00:00:00,1077576738
2023-11-11 00:00:00,1092101214
2023-11-12 00:00:00,1084024795
2023-11-13 00:00:00,1085573196
2023-11-14 00:00:00,1060829676
2023-11-15 00:00:00,1046610615
2023-11-16 00:00:00,1102090244
2023-11-17 00:00:00,1044366420
2023-11-18 00:00:00,1050748557
2023-11-19 00:00:00,1044268551
2023-11-20 00:00:00,1071408571
2023-11-21 00:00:00,1074602946
2023-11-22 00:00:00,1032762725
2023-11-23 00:00:00,1102755226
2023-11-24 00:00:00,1122147518
2023-11-25 00:00:00,1085395629
2023-11-26 00:00:00,1093090882
2023-11-27 00:00:00,1084527806
2023-11-28 00:00:00,1068255299
2023-11-29 00:00:00,1081390080
2023-11-30 00:00:00,1090863974
2023-12-01 00:00:00,1086100453
2023-12-02 00:00:00,1109090195
2023-12-03 00:00:00,1145587035
2023-12-04 00:00:00,1155139615
2023-12-05 00:00:00,1178695932
2023-12-06 00:00:00,1225487846
2023-12-07 00:00:00,1210567159
2023-12-08 00:00:00,1241021592
2023-12-09 00:00:00,1257192390
2023-12-10 00:00:00,1246314599
2023-12-11 00:00:00,1247837253
2023-12-12 00:00:00,1157145560
2023-12-13 00:00:00,1156232618
2023-12-14 00:00:00,1192663736
2023-12-15 00:00:00,1218012105
2023-12-16 00:00:00,1174533543
2023-12-17 00:00:00,1190159677
2023-12-18 00:00:00,1166112553
2023-12-19 00:00:00,1179007647
2023-12-20 00:00:00,1155200688
2023-12-21 00:00:00,1178744706
2023-12-22 00:00:00,1193436260
2023-12-23 00:00:00,1223049554
2023-12-24 00:00:00,1209828641
2023-12-25 00:00:00,1187772680
2023-12-26 00:00:00,1202977968
2023-12-27 00:00:00,1189253935
2023-12-28 00:00:00,1238455136
2023-12-29 00:00:00,1216880847
2023-12-30 00:00:00,1202590510
2023-12-31 00:00:00,1154925455
2024-01-01 00:00:00,1147119821
2024-01-02 00:00:00,1196261408
2024-01-03 00:00:00,1209570304
2024-01-04 00:00:00,1174081894
2024-01-05 00:00:00,1219049284
2024-01-06 00:00:00,1205428834
2024-01-07 00:00:00,1194970061
2024-01-08 00:00:00,1183923808
2024-01-09 00:00:00,1251738610
2024-01-10 00:00:00,1258972568
2024-01-11 00:00:00,1309914350
2024-01-12 00:00:00,1287915698
2024-01-13 00:00:00,1225584823
2024-01-14 00:00:00,1247255607
2024-01-15 00:00:00,1222196196
2024-01-16 00:00:00,1248983969
2024-01-17 00:00:00,1222748153
2024-01-18 00:00:00,1201598235
2024-01-19 00:00:00,1143265421
2024-01-20 00:00:00,1163848147
2024-01-21 00:00:00,1146264205
2024-01-22 00:00:00,1145716227
2024-01-23 00:00:00,1075466097
2024-01-24 00:00:00,1073987190
2024-01-25 00:00:00,1080711944
2024-01-26 00:00:00,1096942186
2024-01-27 00:00:00,1132799751
2024-01-28 00:00:00,1134810656
2024-01-29 00:00:00,1129420230
2024-01-30 00:00:00,1163128592
2024-01-31 00:00:00,1125663629
2024-02-01 00:00:00,1109010526
2024-02-02 00:00:00,1154392804
2024-02-03 00:00:00,1161821109
2024-02-04 00:00:00,1157525387
2024-02-05 00:00:00,1139472090
2024-02-06 00:00:00,1206481470
2024-02-07 00:00:00,1201585095
2024-02-08 00:00:00,1244595297
2024-02-09 00:00:00,1251106005
2024-02-10 00:00:00,1286434154
2024-02-11 00:00:00,1311809037
2024-02-12 00:00:00,1326719124
2024-02-13 00:00:00,1364265317
2024-02-14 00:00:00,1358641302
2024-02-15 00:00:00,1436579726
2024-02-16 00:00:00,1425634480
2024-02-17 00:00:00,1438676162
2024-02-18 00:00:00,1432647125
2024-02-19 00:00:00,1459298427
2024-02-20 00:00:00,1484858862
2024-02-21 00:00:00,1474200975
2024-02-22 00:00:00,1446556559
2024-02-23 00:00:00,1456656227
2024-02-24 00:00:00,1479949521
2024-02-25 00:00:00,1495769137
2024-02-26 00:00:00,1537703196
2024-02-27 00:00:00,1586857243
2024-02-28 00:00:00,1641130641
2024-02-29 00:00:00,1713612001
2024-03-01 00:00:00,1699869441
2024-03-02 00:00:00,1749330153
2024-03-03 00:00:00,1708143301
2024-03-04 00:00:00,1741188345
2024-03-05 00:00:00,1821533155
2024-03-06 00:00:00,1776167576
2024-03-07 00:00:00,1881093767
2024-03-08 00:00:00,1888609201
2024-03-09 00:00:00,1897492781
2024-03-10 00:00:00,1872843718
2024-03-11 00:00:00,1854220794
2024-03-12 00:00:00,1906578015
2024-03-13 00:00:00,1875420113
2024-03-14 00:00:00,1890982692
2024-03-15 00:00:00,1844001795
2024-03-16 00:00:00,1767914091
2024-03-17 00:00:00,1658743421
