date,tvl
2023-08-10 00:00:00,2327400333
2023-08-11 00:00:00,2319387697
2023-08-12 00:00:00,2311559278
2023-08-13 00:00:00,2291946730
2023-08-14 00:00:00,2286851260
2023-08-15 00:00:00,2293197852
2023-08-16 00:00:00,2277018693
2023-08-17 00:00:00,2243148172
2023-08-18 00:00:00,2176221395
2023-08-19 00:00:00,2167216801
2023-08-20 00:00:00,2171847048
2023-08-21 00:00:00,2179126311
2023-08-22 00:00:00,2256379585
2023-08-23 00:00:00,2232515508
2023-08-24 00:00:00,2256784209
2023-08-25 00:00:00,2242797930
2023-08-26 00:00:00,2250661055
2023-08-27 00:00:00,2241823682
2023-08-28 00:00:00,2246882252
2023-08-29 00:00:00,2243973749
2023-08-30 00:00:00,2249765738
2023-08-31 00:00:00,2234570975
2023-09-01 00:00:00,2183541112
2023-09-02 00:00:00,2180884356
2023-09-03 00:00:00,2180983739
2023-09-04 00:00:00,2199980801
2023-09-05 00:00:00,2148695642
2023-09-06 00:00:00,2163147146
2023-09-07 00:00:00,2066300994
2023-09-08 00:00:00,2072419294
2023-09-09 00:00:00,2074492592
2023-09-10 00:00:00,2063475726
2023-09-11 00:00:00,2047748776
2023-09-12 00:00:00,2006694845
2023-09-13 00:00:00,2011456460
2023-09-14 00:00:00,1997087807
2023-09-15 00:00:00,2000325616
2023-09-16 00:00:00,2001404136
2023-09-17 00:00:00,2001122476
2023-09-18 00:00:00,2003644686
2023-09-19 00:00:00,2008142841
2023-09-20 00:00:00,1999648159
2023-09-21 00:00:00,1975648364
2023-09-22 00:00:00,1956733053
2023-09-23 00:00:00,1966069344
2023-09-24 00:00:00,1959423676
2023-09-25 00:00:00,1961101502
2023-09-26 00:00:00,1958471465
2023-09-27 00:00:00,1976164820
2023-09-28 00:00:00,1949512136
2023-09-29 00:00:00,1928051596
2023-09-30 00:00:00,1926421693
2023-10-01 00:00:00,1925647926
2023-10-02 00:00:00,1951122953
2023-10-03 00:00:00,1924795855
2023-10-04 00:00:00,1903668965
2023-10-05 00:00:00,1912767215
2023-10-06 00:00:00,1896651202
2023-10-07 00:00:00,1887123812
2023-10-08 00:00:00,1888828503
2023-10-09 00:00:00,1889679816
2023-10-10 00:00:00,1834983919
2023-10-11 00:00:00,1567471867
2023-10-12 00:00:00,1539810820
2023-10-13 00:00:00,1540077840
2023-10-14 00:00:00,1567868801
2023-10-15 00:00:00,1571691946
2023-10-16 00:00:00,1574902500
2023-10-17 00:00:00,1594110565
2023-10-18 00:00:00,1568946216
2023-10-19 00:00:00,1524203331
2023-10-20 00:00:00,1535928243
2023-10-21 00:00:00,1530438496
2023-10-22 00:00:00,1538153482
2023-10-23 00:00:00,1553923475
2023-10-24 00:00:00,1598048182
2023-10-25 00:00:00,1594119178
2023-10-26 00:00:00,1604103547
2023-10-27 00:00:00,1611904841
2023-10-28 00:00:00,1604863473
2023-10-29 00:00:00,1602788872
2023-10-30 00:00:00,1615596512
2023-10-31 00:00:00,1628731263
2023-11-01 00:00:00,1621362997
2023-11-02 00:00:00,1661342334
2023-11-03 00:00:00,1645745194
2023-11-04 00:00:00,1684342307
2023-11-05 00:00:00,1688813145
2023-11-06 00:00:00,1684969187
2023-11-07 00:00:00,1697845616
2023-11-08 00:00:00,1680636214
2023-11-09 00:00:00,1675687710
2023-11-10 00:00:00,1732143706
2023-11-11 00:00:00,1726495662
2023-11-12 00:00:00,1711202536
2023-11-13 00:00:00,1719783048
2023-11-14 00:00:00,1691974045
2023-11-15 00:00:00,1675841032
2023-11-16 00:00:00,1751228283
2023-11-17 00:00:00,1701440503
2023-11-18 00:00:00,1704214488
2023-11-19 00:00:00,1699709442
2023-11-20 00:00:00,1717313542
2023-11-21 00:00:00,1712987868
2023-11-22 00:00:00,1674342859
2023-11-23 00:00:00,1748620447
2023-11-24 00:00:00,1744243179
2023-11-25 00:00:00,1761925968
2023-11-26 00:00:00,1740277675
2023-11-27 00:00:00,1749960328
2023-11-28 00:00:00,1729907873
2023-11-29 00:00:00,1734909704
2023-11-30 00:00:00,1725894547
2023-12-01 00:00:00,1729731633
2023-12-02 00:00:00,1747476234
2023-12-03 00:00:00,1784835510
2023-12-04 00:00:00,1800275239
2023-12-05 00:00:00,1810931033
2023-12-06 00:00:00,1831881798
2023-12-07 00:00:00,1802916159
2023-12-08 00:00:00,1826944450
2023-12-09 00:00:00,1835263206
2023-12-10 00:00:00,1834532105
2023-12-11 00:00:00,1835217246
2023-12-12 00:00:00,1758446393
2023-12-13 00:00:00,1750942870
2023-12-14 00:00:00,1751446328
2023-12-15 00:00:00,1766501363
2023-12-16 00:00:00,1686629654
2023-12-17 00:00:00,1694410286
2023-12-18 00:00:00,1679193030
2023-12-19 00:00:00,1653416884
2023-12-20 00:00:00,1625373230
2023-12-21 00:00:00,1650032675
2023-12-22 00:00:00,1678460866
2023-12-23 00:00:00,1709574193
2023-12-24 00:00:00,1681898292
2023-12-25 00:00:00,1653269118
2023-12-26 00:00:00,1657547332
2023-12-27 00:00:00,1625115124
2023-12-28 00:00:00,1685327206
2023-12-29 00:00:00,1689226032
2023-12-30 00:00:00,1661883668
2023-12-31 00:00:00,1675783793
2024-01-01 00:00:00,1645267978
2024-01-02 00:00:00,1671964869
2024-01-03 00:00:00,1674095506
2024-01-04 00:00:00,1597646555
2024-01-05 00:00:00,1628339767
2024-01-06 00:00:00,1616426604
2024-01-07 00:00:00,1597927490
2024-01-08 00:00:00,1583549797
2024-01-09 00:00:00,1611119751
2024-01-10 00:00:00,1641454802
2024-01-11 00:00:00,1686113653
2024-01-12 00:00:00,1699798774
2024-01-13 00:00:00,1655904846
2024-01-14 00:00:00,1660724336
2024-01-15 00:00:00,1635861168
2024-01-19 00:00:00,1589860845
2024-01-20 00:00:00,1598498469
2024-01-21 00:00:00,1587007513
2024-01-22 00:00:00,1604069439
2024-01-23 00:00:00,2014616348
2024-01-24 00:00:00,1976033437
2024-01-25 00:00:00,1971417992
2024-01-26 00:00:00,1935820944
2024-01-27 00:00:00,1965096961
2024-01-28 00:00:00,1964157732
2024-01-29 00:00:00,1960495853
2024-01-30 00:00:00,1986442530
2024-01-31 00:00:00,1835364157
2024-02-01 00:00:00,1810809683
2024-02-02 00:00:00,1832851624
2024-02-03 00:00:00,1847265603
2024-02-04 00:00:00,1840479436
2024-02-05 00:00:00,1838459457
2024-02-06 00:00:00,1842349467
2024-02-07 00:00:00,1871726561
2024-02-08 00:00:00,1903401991
2024-02-09 00:00:00,1889184130
2024-02-10 00:00:00,1929968576
2024-02-11 00:00:00,1925269756
2024-02-12 00:00:00,1927722141
2024-02-13 00:00:00,1979073314
2024-02-14 00:00:00,1962632154
2024-02-15 00:00:00,2026113944
2024-02-16 00:00:00,2023910187
2024-02-17 00:00:00,2021998025
2024-02-18 00:00:00,2032033420
2024-02-19 00:00:00,2076580075
2024-02-20 00:00:00,2119918439
2024-02-21 00:00:00,2127537682
2024-02-22 00:00:00,2289612173
2024-02-23 00:00:00,2285495296
2024-02-24 00:00:00,2260701603
2024-02-25 00:00:00,2264169464
2024-02-26 00:00:00,2298884397
2024-02-27 00:00:00,2382734614
2024-02-28 00:00:00,2424490078
2024-02-29 00:00:00,2472220146
2024-03-01 00:00:00,2451297340
2024-03-02 00:00:00,2485937811
2024-03-03 00:00:00,2477625015
2024-03-04 00:00:00,2486338186
2024-03-05 00:00:00,2521927557
2024-03-06 00:00:00,2480392601
2024-03-07 00:00:00,2597927770
2024-03-08 00:00:00,2578509769
2024-03-09 00:00:00,2595360510
2024-03-10 00:00:00,2587686978
2024-03-11 00:00:00,2561907398
2024-03-12 00:00:00,2629170468
2024-03-13 00:00:00,2591667361
2024-03-14 00:00:00,2606467083
2024-03-15 00:00:00,2553814674
2024-03-16 00:00:00,2487352920
2024-03-17 00:00:00,2399460430
2024-03-18 00:00:00,2424346273
2024-03-19 00:00:00,2243101253
2024-03-20 00:00:00,2324478506
2024-03-21 00:00:00,2454478330
2024-03-22 00:00:00,2207581172
2024-03-23 00:00:00,2094066398
2024-03-24 00:00:00,2358889167
2024-03-25 00:00:00,2394078593
2024-03-26 00:00:00,2477711510
2024-03-27 00:00:00,2471136726
2024-03-28 00:00:00,2436019867
2024-03-29 00:00:00,2427082039
2024-03-30 00:00:00,2422084485
2024-03-31 00:00:00,2416549772
2024-04-01 00:00:00,2469346225
2024-04-02 00:00:00,2424084897
2024-04-03 00:00:00,2377159856
2024-04-04 00:00:00,2365894387
2024-04-05 00:00:00,2368910870
2024-04-06 00:00:00,2367913652
2024-04-07 00:00:00,2130536400
2024-04-08 00:00:00,2105480124
2024-04-09 00:00:00,2215104225
2024-04-10 00:00:00,2156327791
2024-04-11 00:00:00,2122695283
2024-04-12 00:00:00,2120921379
2024-04-13 00:00:00,2009551145
2024-04-14 00:00:00,1921782605
2024-04-15 00:00:00,1968650842
2024-04-16 00:00:00,1950549238
2024-04-17 00:00:00,1970336514
2024-04-18 00:00:00,1918715039
2024-04-19 00:00:00,1941671004
2024-04-20 00:00:00,1949937607
2024-04-21 00:00:00,1968932838
2024-04-22 00:00:00,1979922378
2024-04-23 00:00:00,1995349144
2024-04-24 00:00:00,1982608337
2024-04-25 00:00:00,1953286801
2024-04-26 00:00:00,1970875992
2024-04-27 00:00:00,1977844986
2024-04-28 00:00:00,2004103959
2024-04-29 00:00:00,2016307202
2024-04-30 00:00:00,1989031268
2024-05-01 00:00:00,1920247369
2024-05-02 00:00:00,1901826247
2024-05-03 00:00:00,1925190047
2024-05-04 00:00:00,1958295582
2024-05-05 00:00:00,1952262064
2024-05-06 00:00:00,1964614997
2024-05-07 00:00:00,1917793498
2024-05-08 00:00:00,1900034896
2024-05-09 00:00:00,1879851640
2024-05-10 00:00:00,1902076955
2024-05-11 00:00:00,1849640802
2024-05-12 00:00:00,1864374867
2024-05-13 00:00:00,1870010941
2024-05-14 00:00:00,1879643331
2024-05-15 00:00:00,1863769283
2024-05-16 00:00:00,1892119444
2024-05-17 00:00:00,1895478804
2024-05-18 00:00:00,1929519698
2024-05-19 00:00:00,1934606016
2024-05-20 00:00:00,1915748434
2024-05-21 00:00:00,2032834445
2024-05-22 00:00:00,2071565713
2024-05-23 00:00:00,2068209751
2024-05-24 00:00:00,2085521711
2024-05-25 00:00:00,2071468923
2024-05-26 00:00:00,2072161816
2024-05-27 00:00:00,2096435493
2024-05-28 00:00:00,2115485987
2024-05-29 00:00:00,2114941536
2024-05-30 00:00:00,2067220463
2024-05-31 00:00:00,2062327535
2024-06-01 00:00:00,2069769404
2024-06-02 00:00:00,2092017096
