date,tvl
2023-08-02 00:00:00,14995249670
2023-08-03 00:00:00,14794566483
2023-08-04 00:00:00,14769826320
2023-08-05 00:00:00,14771520320
2023-08-06 00:00:00,14804465591
2023-08-07 00:00:00,14749835989
2023-08-08 00:00:00,14792749824
2023-08-09 00:00:00,15019361315
2023-08-10 00:00:00,15020386163
2023-08-11 00:00:00,15054618397
2023-08-12 00:00:00,15093337060
2023-08-13 00:00:00,15119680283
2023-08-14 00:00:00,15061323935
2023-08-15 00:00:00,15122349121
2023-08-16 00:00:00,15024942432
2023-08-17 00:00:00,14736689562
2023-08-18 00:00:00,13952101446
2023-08-19 00:00:00,13781757091
2023-08-20 00:00:00,13869936895
2023-08-21 00:00:00,13953283644
2023-08-22 00:00:00,13911579924
2023-08-23 00:00:00,13721661318
2023-08-24 00:00:00,14174833566
2023-08-25 00:00:00,14008061745
2023-08-26 00:00:00,13960004405
2023-08-27 00:00:00,13945644933
2023-08-28 00:00:00,14050995724
2023-08-29 00:00:00,14120269928
2023-08-30 00:00:00,14875506624
2023-08-31 00:00:00,14687616085
2023-09-01 00:00:00,14214115207
2023-09-02 00:00:00,14070700565
2023-09-03 00:00:00,14091118194
2023-09-04 00:00:00,14066324892
2023-09-05 00:00:00,14033622762
2023-09-06 00:00:00,14135866825
2023-09-07 00:00:00,14139557452
2023-09-08 00:00:00,14295779260
2023-09-09 00:00:00,14174578650
2023-09-10 00:00:00,14156014355
2023-09-11 00:00:00,14039589319
2023-09-12 00:00:00,13521924580
2023-09-13 00:00:00,13877754211
2023-09-14 00:00:00,13981684198
2023-09-15 00:00:00,14159981628
2023-09-16 00:00:00,14374482463
2023-09-17 00:00:00,14197370777
2023-09-18 00:00:00,14114247897
2023-09-19 00:00:00,14290920992
2023-09-20 00:00:00,14395790735
2023-09-21 00:00:00,14233920760
2023-09-22 00:00:00,13915328318
2023-09-23 00:00:00,14049287880
2023-09-24 00:00:00,14029510174
2023-09-25 00:00:00,13860335259
2023-09-26 00:00:00,13981409106
2023-09-27 00:00:00,14035074429
2023-09-28 00:00:00,14129637730
2023-09-29 00:00:00,14625611622
2023-09-30 00:00:00,14758254437
2023-10-01 00:00:00,14855335923
2023-10-02 00:00:00,15337824048
2023-10-03 00:00:00,14766535283
2023-10-04 00:00:00,14629015965
2023-10-05 00:00:00,14647885045
2023-10-06 00:00:00,14397217191
2023-10-07 00:00:00,14646932763
2023-10-08 00:00:00,14535946314
2023-10-09 00:00:00,14549809854
2023-10-10 00:00:00,14100544991
2023-10-11 00:00:00,13901118413
2023-10-12 00:00:00,13898495823
2023-10-13 00:00:00,13726279754
2023-10-14 00:00:00,13818388474
2023-10-15 00:00:00,13836524177
2023-10-16 00:00:00,13854541047
2023-10-17 00:00:00,14259747155
2023-10-18 00:00:00,13939930131
2023-10-19 00:00:00,13936871415
2023-10-20 00:00:00,13954548987
2023-10-21 00:00:00,14302646422
2023-10-22 00:00:00,14584836718
2023-10-23 00:00:00,14820927134
2023-10-24 00:00:00,15839864584
2023-10-25 00:00:00,15773371295
2023-10-26 00:00:00,15898100727
2023-10-27 00:00:00,15965292483
2023-10-28 00:00:00,15815256493
2023-10-29 00:00:00,15764172804
2023-10-30 00:00:00,15963129244
2023-10-31 00:00:00,16306961418
2023-11-01 00:00:00,16201928397
2023-11-02 00:00:00,16466391784
2023-11-03 00:00:00,16391026801
2023-11-04 00:00:00,16482794639
2023-11-05 00:00:00,16978112256
2023-11-06 00:00:00,17091136315
2023-11-07 00:00:00,16945073276
2023-11-08 00:00:00,17086595532
2023-11-09 00:00:00,17310832823
2023-11-10 00:00:00,18954686142
2023-11-11 00:00:00,18682568282
2023-11-12 00:00:00,18579274517
2023-11-13 00:00:00,18643119720
2023-11-14 00:00:00,18469180601
2023-11-15 00:00:00,18190306894
2023-11-16 00:00:00,18505458842
2023-11-17 00:00:00,17823214548
2023-11-18 00:00:00,17549241321
2023-11-19 00:00:00,17793180107
2023-11-20 00:00:00,18507484832
2023-11-21 00:00:00,18327786533
2023-11-22 00:00:00,18465548894
2023-11-23 00:00:00,18976798491
2023-11-24 00:00:00,19519463230
2023-11-25 00:00:00,19232545059
2023-11-26 00:00:00,19394338929
2023-11-27 00:00:00,18811997451
2023-11-28 00:00:00,18827650342
2023-11-29 00:00:00,19130877796
2023-11-30 00:00:00,18989258739
2023-12-01 00:00:00,19580790056
2023-12-02 00:00:00,19692269706
2023-12-03 00:00:00,20288333559
2023-12-04 00:00:00,21029960298
2023-12-05 00:00:00,20649515030
2023-12-06 00:00:00,21331001450
2023-12-07 00:00:00,20877082092
2023-12-08 00:00:00,21948528820
2023-12-09 00:00:00,21959468720
2023-12-10 00:00:00,21802994563
2023-12-11 00:00:00,20898098230
2023-12-12 00:00:00,20638101676
2023-12-13 00:00:00,20216591081
2023-12-14 00:00:00,21275160925
2023-12-15 00:00:00,21102822948
2023-12-16 00:00:00,20835168526
2023-12-17 00:00:00,20548834635
2023-12-18 00:00:00,19715918971
2023-12-19 00:00:00,20953205333
2023-12-20 00:00:00,20414245225
2023-12-21 00:00:00,20595670089
2023-12-22 00:00:00,21300697580
2023-12-23 00:00:00,21231078538
2023-12-24 00:00:00,21179534179
2023-12-25 00:00:00,20854931920
2023-12-26 00:00:00,20420437750
2023-12-27 00:00:00,20614965165
2023-12-28 00:00:00,22087788382
2023-12-29 00:00:00,21803585147
2023-12-30 00:00:00,21143871129
2023-12-31 00:00:00,21439380980
2024-01-01 00:00:00,21373948242
2024-01-02 00:00:00,22389928473
2024-01-03 00:00:00,22162193305
2024-01-04 00:00:00,20638462604
2024-01-05 00:00:00,21029057517
2024-01-06 00:00:00,20820181419
2024-01-07 00:00:00,20804825994
2024-01-08 00:00:00,20691353367
2024-01-09 00:00:00,21239757026
2024-01-10 00:00:00,22623810399
2024-01-11 00:00:00,24775778019
2024-01-12 00:00:00,24609756907
2024-01-13 00:00:00,23715374940
2024-01-14 00:00:00,23949880390
2024-01-15 00:00:00,23775704642
2024-01-16 00:00:00,23768163948
2024-01-17 00:00:00,23767514937
2024-01-18 00:00:00,23657190172
2024-01-19 00:00:00,23372917350
2024-01-20 00:00:00,23175971359
2024-01-21 00:00:00,23235261397
2024-01-22 00:00:00,22361621728
2024-01-23 00:00:00,20961483686
2024-01-24 00:00:00,21199716485
2024-01-25 00:00:00,20905164760
2024-01-26 00:00:00,21239365069
2024-01-27 00:00:00,21326349338
2024-01-28 00:00:00,21600788468
2024-01-29 00:00:00,21408839842
2024-01-30 00:00:00,21865158723
2024-01-31 00:00:00,21691562309
2024-02-01 00:00:00,21495539729
2024-02-02 00:00:00,22017698740
2024-02-03 00:00:00,22062151002
2024-02-04 00:00:00,21969031353
2024-02-05 00:00:00,22201593586
2024-02-06 00:00:00,22222462618
2024-02-07 00:00:00,22570978126
2024-02-08 00:00:00,23272659130
2024-02-09 00:00:00,23819885882
2024-02-10 00:00:00,23970134012
2024-02-11 00:00:00,24363525270
2024-02-12 00:00:00,24000159813
2024-02-13 00:00:00,25695718025
2024-02-14 00:00:00,26681482527
2024-02-15 00:00:00,27309904622
2024-02-16 00:00:00,27729975845
2024-02-17 00:00:00,27250752381
2024-02-18 00:00:00,27592849919
2024-02-19 00:00:00,28590904790
2024-02-20 00:00:00,28596157764
2024-02-21 00:00:00,28573359818
2024-02-22 00:00:00,29255801847
2024-02-23 00:00:00,29083209519
2024-02-24 00:00:00,29352938741
2024-02-25 00:00:00,29765721779
2024-02-26 00:00:00,30192952043
2024-02-27 00:00:00,32151806830
2024-02-28 00:00:00,32956243612
2024-02-29 00:00:00,34471170343
2024-03-01 00:00:00,33856353045
2024-03-02 00:00:00,33676062555
2024-03-03 00:00:00,33654309879
2024-03-04 00:00:00,34579559522
2024-03-05 00:00:00,36890064680
2024-03-06 00:00:00,38029548131
2024-03-07 00:00:00,37566475300
2024-03-08 00:00:00,38973097399
2024-03-09 00:00:00,38782184813
2024-03-10 00:00:00,39075696233
2024-03-11 00:00:00,39894470648
2024-03-12 00:00:00,39773410851
2024-03-13 00:00:00,40166366166
2024-03-14 00:00:00,39113924177
2024-03-15 00:00:00,38410537211
2024-03-16 00:00:00,37222495938
2024-03-17 00:00:00,34871200857
2024-03-18 00:00:00,35583205198
2024-03-19 00:00:00,34584367357
2024-03-20 00:00:00,31341635834
2024-03-21 00:00:00,34655417262
2024-03-22 00:00:00,34386569238
2024-03-23 00:00:00,32672576578
2024-03-24 00:00:00,32895477965
2024-03-25 00:00:00,33742922378
2024-03-26 00:00:00,35168489397
2024-03-27 00:00:00,34998655460
2024-03-28 00:00:00,34115167499
2024-03-29 00:00:00,34731970105
2024-03-30 00:00:00,34225204264
2024-03-31 00:00:00,34146351588
2024-04-01 00:00:00,35364279318
2024-04-02 00:00:00,33911638933
2024-04-03 00:00:00,31435308653
2024-04-04 00:00:00,31799605014
2024-04-05 00:00:00,31787123597
2024-04-06 00:00:00,31916194901
2024-04-07 00:00:00,32201264034
2024-04-08 00:00:00,32677916889
2024-04-09 00:00:00,35316854023
2024-04-10 00:00:00,33534602536
2024-04-11 00:00:00,33254541423
2024-04-12 00:00:00,33152124654
2024-04-13 00:00:00,30431414219
2024-04-14 00:00:00,27656598384
2024-04-15 00:00:00,28846473466
2024-04-16 00:00:00,29239640244
2024-04-17 00:00:00,29084866926
2024-04-18 00:00:00,28207455597
2024-04-19 00:00:00,28789243984
2024-04-20 00:00:00,28976699752
2024-04-21 00:00:00,29539456458
2024-04-22 00:00:00,29530677241
2024-04-23 00:00:00,30154858878
2024-04-24 00:00:00,30048783130
2024-04-25 00:00:00,29490952687
2024-04-26 00:00:00,29790195286
2024-04-27 00:00:00,29421686981
2024-04-28 00:00:00,30448779049
2024-04-29 00:00:00,30960637333
2024-04-30 00:00:00,30141577695
2024-05-01 00:00:00,28106092971
2024-05-02 00:00:00,27843013292
2024-05-03 00:00:00,28111786878
2024-05-04 00:00:00,29186307371
2024-05-05 00:00:00,29243052623
2024-05-06 00:00:00,29434973139
2024-05-07 00:00:00,28976851756
2024-05-08 00:00:00,28606102207
2024-05-09 00:00:00,27916439525
2024-05-10 00:00:00,28391470109
2024-05-11 00:00:00,27315884494
2024-05-12 00:00:00,27438816479
2024-05-13 00:00:00,27536833000
2024-05-14 00:00:00,27740589299
2024-05-15 00:00:00,27161347277
2024-05-16 00:00:00,28324665695
2024-05-17 00:00:00,27523743823
2024-05-18 00:00:00,29018415379
2024-05-19 00:00:00,29266218398
2024-05-20 00:00:00,28712603282
2024-05-21 00:00:00,34106380391
2024-05-22 00:00:00,35311622169
2024-05-23 00:00:00,35111299740
2024-05-24 00:00:00,35548518516
2024-05-25 00:00:00,34845958155
2024-05-26 00:00:00,34907968628
2024-05-27 00:00:00,35835746945
2024-05-28 00:00:00,36270152684
2024-05-29 00:00:00,36507655562
2024-05-30 00:00:00,35985925689
2024-05-31 00:00:00,35709394441
2024-06-01 00:00:00,36003173962
2024-06-02 00:00:00,36297562606
2024-06-03 00:00:00,36000901646
2024-06-04 00:00:00,35944065900
2024-06-05 00:00:00,36399082679
2024-06-06 00:00:00,36727843961
2024-06-07 00:00:00,36299693986
2024-06-08 00:00:00,35202933184
2024-06-09 00:00:00,34953965915
2024-06-10 00:00:00,35597308815
2024-06-11 00:00:00,35008046698
2024-06-12 00:00:00,33350658525
2024-06-13 00:00:00,33956429886
2024-06-14 00:00:00,33186313631
2024-06-15 00:00:00,33197893407
2024-06-16 00:00:00,34047373923
2024-06-17 00:00:00,34358500125
2024-06-18 00:00:00,33685640195
2024-06-19 00:00:00,33215741714
2024-06-20 00:00:00,34005128053
2024-06-21 00:00:00,33721466506
2024-06-22 00:00:00,33786598870
2024-06-23 00:00:00,33733516672
2024-06-24 00:00:00,33064859052
2024-06-25 00:00:00,32297108455
2024-06-26 00:00:00,33031318275
2024-06-27 00:00:00,32836414989
2024-06-28 00:00:00,33525241598
2024-06-29 00:00:00,32927498439
2024-06-30 00:00:00,32933751631
2024-07-01 00:00:00,33255412787
2024-07-02 00:00:00,33728112518
2024-07-03 00:00:00,33291882493
2024-07-04 00:00:00,32206182988
2024-07-05 00:00:00,30723000488
2024-07-06 00:00:00,29175642844
2024-07-07 00:00:00,29926773319
2024-07-08 00:00:00,28797598786
2024-07-09 00:00:00,29446677384
2024-07-10 00:00:00,29788094413
2024-07-11 00:00:00,30165920472
2024-07-12 00:00:00,30323918209
2024-07-13 00:00:00,30335958554
2024-07-14 00:00:00,30775544799
2024-07-15 00:00:00,31658633094
2024-07-16 00:00:00,33398502676
2024-07-17 00:00:00,33547335618
2024-07-18 00:00:00,33330916037
2024-07-19 00:00:00,33412716758
2024-07-20 00:00:00,34395495449
2024-07-21 00:00:00,34434622621
2024-07-22 00:00:00,34629528389
2024-07-23 00:00:00,33947676179
2024-07-24 00:00:00,34166282741
2024-07-25 00:00:00,32851219268
2024-07-26 00:00:00,31189537200
2024-07-27 00:00:00,32248611433
2024-07-28 00:00:00,32290918843
2024-07-29 00:00:00,32113582815
2024-07-30 00:00:00,33055789526
2024-07-31 00:00:00,32360387368
2024-08-01 00:00:00,31759335121
2024-08-02 00:00:00,31285526869
2024-08-03 00:00:00,29633810158
2024-08-04 00:00:00,28671795988
2024-08-05 00:00:00,26864536013
2024-08-06 00:00:00,23928717169
2024-08-07 00:00:00,24478105509
2024-08-08 00:00:00,23065549671
2024-08-09 00:00:00,25313848539
2024-08-10 00:00:00,25528755542
2024-08-11 00:00:00,25615018971
2024-08-12 00:00:00,25156632780
2024-08-13 00:00:00,26343873223
2024-08-14 00:00:00,26731002069
2024-08-15 00:00:00,26208793587
2024-08-16 00:00:00,25253278667
2024-08-17 00:00:00,25659832877
2024-08-18 00:00:00,25678331711
2024-08-19 00:00:00,26096339670
2024-08-20 00:00:00,25771239215
2024-08-21 00:00:00,25483913610
2024-08-22 00:00:00,26011559234
2024-08-23 00:00:00,25836294001
2024-08-24 00:00:00,27419587357
2024-08-25 00:00:00,27028886242
2024-08-26 00:00:00,27273823637
2024-08-27 00:00:00,26423834824
2024-08-28 00:00:00,23986438395
2024-08-29 00:00:00,24817962962
2024-08-30 00:00:00,24794890429
2024-08-31 00:00:00,24809519821
2024-09-01 00:00:00,24738657426
2024-09-02 00:00:00,23796670701
2024-09-03 00:00:00,25031175169
2024-09-04 00:00:00,24157217263
2024-09-05 00:00:00,24266617812
2024-09-06 00:00:00,23335281529
2024-09-07 00:00:00,21792695355
2024-09-08 00:00:00,22282659954
2024-09-09 00:00:00,22780109140
2024-09-10 00:00:00,23232076486
2024-09-11 00:00:00,23382501236
2024-09-12 00:00:00,22987148148
2024-09-13 00:00:00,23012754762
