date,revenue
2021-08-24,45840
2021-08-25,42895
2021-08-26,43499
2021-08-27,44876
2021-08-28,47348
2021-08-29,47853
2021-08-30,48395
2021-08-31,53285
2021-09-01,55151
2021-09-02,59610
